<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20020426,00:00:00,385.2500000,393.9400000,385.2500000,393.9400000,0
RI.RTSI,D,20020427,00:00:00,392.8900000,392.9000000,389.5500000,391.5100000,0
RI.RTSI,D,20020429,00:00:00,393.0900000,394.0200000,391.8500000,391.8500000,0
RI.RTSI,D,20020430,00:00:00,390.3700000,390.4800000,385.4300000,386.1000000,0
RI.RTSI,D,20020506,00:00:00,388.1300000,388.3900000,385.2700000,386.2500000,0
RI.RTSI,D,20020507,00:00:00,382.0300000,382.0300000,372.3000000,372.9600000,0
RI.RTSI,D,20020508,00:00:00,373.3800000,381.3900000,373.3800000,381.3900000,0
RI.RTSI,D,20020513,00:00:00,382.2300000,383.2800000,378.3800000,383.2800000,0
RI.RTSI,D,20020514,00:00:00,393.2900000,403.2400000,393.2900000,402.9100000,0
RI.RTSI,D,20020515,00:00:00,407.2900000,407.2900000,402.3600000,402.3600000,0
RI.RTSI,D,20020516,00:00:00,401.5900000,406.0600000,400.3600000,406.0000000,0
RI.RTSI,D,20020517,00:00:00,408.2000000,417.2700000,408.1800000,417.0500000,0
RI.RTSI,D,20020518,00:00:00,417.1200000,419.7100000,417.1200000,419.7100000,0
RI.RTSI,D,20020520,00:00:00,420.2300000,426.9100000,420.2300000,425.4300000,0
RI.RTSI,D,20020521,00:00:00,421.4000000,421.5600000,420.0000000,421.0200000,0
RI.RTSI,D,20020522,00:00:00,418.3000000,418.5000000,413.2300000,414.0700000,0
RI.RTSI,D,20020523,00:00:00,417.2800000,422.1600000,415.5000000,415.5000000,0
RI.RTSI,D,20020524,00:00:00,404.7500000,405.5700000,401.5500000,402.8900000,0
RI.RTSI,D,20020527,00:00:00,402.0700000,405.7900000,402.0700000,405.7900000,0
RI.RTSI,D,20020528,00:00:00,407.4800000,407.4800000,387.5000000,389.5000000,0
RI.RTSI,D,20020529,00:00:00,383.6800000,384.1400000,376.8400000,381.2600000,0
RI.RTSI,D,20020530,00:00:00,392.4400000,392.4400000,379.0000000,379.0000000,0
RI.RTSI,D,20020531,00:00:00,378.6200000,391.2600000,375.6400000,391.2600000,0
RI.RTSI,D,20020603,00:00:00,392.0700000,392.7200000,391.3300000,391.3700000,0
RI.RTSI,D,20020604,00:00:00,386.0500000,386.0500000,381.6800000,384.1900000,0
RI.RTSI,D,20020605,00:00:00,384.5100000,387.2000000,382.5200000,387.2000000,0
RI.RTSI,D,20020606,00:00:00,389.5800000,395.9500000,389.5800000,395.2200000,0
RI.RTSI,D,20020607,00:00:00,393.1000000,393.1000000,387.3400000,389.7400000,0
RI.RTSI,D,20020610,00:00:00,394.2900000,397.6700000,394.2900000,396.7000000,0
RI.RTSI,D,20020611,00:00:00,394.4200000,396.1500000,393.0800000,396.1500000,0
RI.RTSI,D,20020613,00:00:00,395.8900000,396.0900000,391.0600000,391.0600000,0
RI.RTSI,D,20020614,00:00:00,388.0800000,388.0800000,378.6500000,378.6500000,0
RI.RTSI,D,20020617,00:00:00,380.2800000,380.2800000,376.0900000,376.0900000,0
RI.RTSI,D,20020618,00:00:00,375.9600000,375.9600000,366.3900000,367.5100000,0
RI.RTSI,D,20020619,00:00:00,362.8600000,362.8600000,356.3400000,358.2200000,0
RI.RTSI,D,20020620,00:00:00,359.2800000,360.4400000,349.7400000,350.1500000,0
RI.RTSI,D,20020621,00:00:00,341.7800000,349.2200000,338.8600000,349.2200000,0
RI.RTSI,D,20020624,00:00:00,348.5700000,350.2500000,343.8600000,343.9700000,0
RI.RTSI,D,20020625,00:00:00,349.9900000,351.3600000,345.2900000,345.4400000,0
RI.RTSI,D,20020626,00:00:00,333.7200000,335.8900000,332.5200000,335.8900000,0
RI.RTSI,D,20020627,00:00:00,342.7200000,352.9400000,338.8200000,352.9400000,0
RI.RTSI,D,20020628,00:00:00,355.7200000,355.7200000,345.4600000,353.7900000,0
RI.RTSI,D,20020701,00:00:00,351.4200000,361.9800000,351.4200000,361.7800000,0
RI.RTSI,D,20020702,00:00:00,359.7700000,359.7700000,355.4600000,356.2900000,0
RI.RTSI,D,20020703,00:00:00,354.5100000,359.2500000,350.1000000,359.2500000,0
RI.RTSI,D,20020704,00:00:00,366.0300000,367.3200000,363.5500000,364.3700000,0
RI.RTSI,D,20020705,00:00:00,369.6500000,377.5300000,369.6500000,377.2200000,0
RI.RTSI,D,20020708,00:00:00,377.1300000,380.4300000,375.8000000,380.0300000,0
RI.RTSI,D,20020709,00:00:00,381.2100000,383.8800000,380.6600000,383.8800000,0
RI.RTSI,D,20020710,00:00:00,386.6700000,391.1700000,386.6700000,391.1700000,0
RI.RTSI,D,20020711,00:00:00,387.6800000,387.6800000,379.3300000,379.3300000,0
RI.RTSI,D,20020712,00:00:00,383.9700000,383.9700000,379.0100000,379.0100000,0
RI.RTSI,D,20020715,00:00:00,379.4500000,379.4500000,373.9700000,373.9700000,0
RI.RTSI,D,20020716,00:00:00,373.3300000,373.9900000,368.5300000,369.3400000,0
RI.RTSI,D,20020717,00:00:00,369.2700000,376.5600000,369.2700000,376.5600000,0
RI.RTSI,D,20020718,00:00:00,375.5500000,377.2900000,373.7700000,377.2900000,0
RI.RTSI,D,20020719,00:00:00,375.6900000,375.6900000,368.3800000,368.7000000,0
RI.RTSI,D,20020722,00:00:00,358.4100000,358.4100000,355.7600000,356.5900000,0
RI.RTSI,D,20020723,00:00:00,353.3400000,355.4400000,350.8900000,350.8900000,0
RI.RTSI,D,20020724,00:00:00,339.8600000,339.8600000,324.6700000,324.9600000,0
RI.RTSI,D,20020725,00:00:00,335.4800000,336.9700000,320.6700000,320.6700000,0
RI.RTSI,D,20020726,00:00:00,318.0500000,322.8000000,315.5400000,322.8000000,0
RI.RTSI,D,20020729,00:00:00,322.7900000,335.6600000,322.7900000,335.6600000,0
RI.RTSI,D,20020730,00:00:00,336.7000000,336.7000000,332.1400000,332.4800000,0
RI.RTSI,D,20020731,00:00:00,333.1300000,333.1600000,326.2300000,326.2300000,0
RI.RTSI,D,20020801,00:00:00,332.9000000,335.2700000,332.2600000,332.3000000,0
RI.RTSI,D,20020802,00:00:00,329.3900000,330.1400000,327.9600000,327.9600000,0
RI.RTSI,D,20020805,00:00:00,321.6400000,321.6400000,315.3000000,316.4000000,0
RI.RTSI,D,20020806,00:00:00,305.5600000,313.9900000,305.5600000,313.9900000,0
RI.RTSI,D,20020807,00:00:00,322.9500000,326.7900000,321.0200000,325.8100000,0
RI.RTSI,D,20020808,00:00:00,327.2900000,332.1800000,327.1600000,329.9100000,0
RI.RTSI,D,20020809,00:00:00,331.0000000,331.0000000,324.3000000,324.7800000,0
RI.RTSI,D,20020812,00:00:00,324.2500000,325.9200000,324.2500000,324.9700000,0
RI.RTSI,D,20020813,00:00:00,326.0600000,329.9600000,326.0600000,329.9600000,0
RI.RTSI,D,20020814,00:00:00,330.4700000,335.0900000,330.4700000,335.0900000,0
RI.RTSI,D,20020815,00:00:00,340.2700000,342.7100000,339.8900000,339.8900000,0
RI.RTSI,D,20020816,00:00:00,339.8600000,340.6300000,339.3400000,340.1800000,0
RI.RTSI,D,20020819,00:00:00,341.2300000,348.7100000,341.2300000,347.9400000,0
RI.RTSI,D,20020820,00:00:00,353.1700000,353.1700000,347.4100000,347.7600000,0
RI.RTSI,D,20020821,00:00:00,348.7300000,350.4300000,348.7300000,350.4300000,0
RI.RTSI,D,20020822,00:00:00,353.6900000,355.1400000,352.7200000,354.1900000,0
RI.RTSI,D,20020823,00:00:00,354.0800000,354.0800000,347.2800000,347.3900000,0
RI.RTSI,D,20020826,00:00:00,346.9600000,347.2200000,344.4600000,344.4600000,0
RI.RTSI,D,20020827,00:00:00,346.3900000,353.0900000,346.3900000,353.0900000,0
RI.RTSI,D,20020828,00:00:00,352.8700000,352.8700000,347.5400000,347.5400000,0
RI.RTSI,D,20020829,00:00:00,340.6300000,340.6300000,334.2200000,334.4400000,0
RI.RTSI,D,20020830,00:00:00,337.0200000,337.0200000,332.9000000,332.9000000,0
RI.RTSI,D,20020902,00:00:00,333.7300000,333.7300000,328.9400000,329.4400000,0
RI.RTSI,D,20020903,00:00:00,328.3500000,330.0400000,325.4100000,328.9300000,0
RI.RTSI,D,20020904,00:00:00,328.5500000,335.2500000,328.5500000,334.3000000,0
RI.RTSI,D,20020905,00:00:00,335.3000000,335.9000000,331.4900000,331.7700000,0
RI.RTSI,D,20020906,00:00:00,331.9900000,336.7500000,331.7500000,335.4700000,0
RI.RTSI,D,20020909,00:00:00,336.7800000,337.1400000,334.7000000,334.7000000,0
RI.RTSI,D,20020910,00:00:00,335.0800000,343.7000000,335.0800000,343.5900000,0
RI.RTSI,D,20020911,00:00:00,343.1300000,346.9400000,342.6200000,346.9400000,0
RI.RTSI,D,20020912,00:00:00,344.1500000,347.0600000,344.1500000,344.4700000,0
RI.RTSI,D,20020913,00:00:00,342.2100000,342.2100000,337.1100000,337.1100000,0
RI.RTSI,D,20020916,00:00:00,335.2900000,335.5600000,334.6300000,334.8400000,0
RI.RTSI,D,20020917,00:00:00,337.2000000,340.4400000,337.2000000,340.3800000,0
RI.RTSI,D,20020918,00:00:00,330.7500000,330.7500000,328.5700000,329.7700000,0
RI.RTSI,D,20020919,00:00:00,328.1100000,328.4800000,324.1600000,324.4600000,0
RI.RTSI,D,20020920,00:00:00,324.1000000,333.7800000,324.1000000,333.5600000,0
RI.RTSI,D,20020923,00:00:00,336.9000000,337.2000000,331.6100000,331.6100000,0
RI.RTSI,D,20020924,00:00:00,333.4000000,336.6900000,333.4000000,335.1200000,0
RI.RTSI,D,20020925,00:00:00,338.4900000,343.0600000,337.5800000,343.0600000,0
RI.RTSI,D,20020926,00:00:00,347.0900000,347.0900000,344.6600000,346.9400000,0
RI.RTSI,D,20020927,00:00:00,345.4000000,345.4000000,341.7900000,342.1100000,0
RI.RTSI,D,20020930,00:00:00,339.4300000,340.0600000,334.0600000,334.0600000,0
RI.RTSI,D,20021001,00:00:00,333.2500000,335.1800000,333.2500000,335.1800000,0
RI.RTSI,D,20021002,00:00:00,341.5900000,343.9800000,341.4200000,341.4200000,0
RI.RTSI,D,20021003,00:00:00,342.1300000,349.9700000,342.1300000,346.5400000,0
RI.RTSI,D,20021004,00:00:00,348.3800000,351.9100000,348.0400000,351.9100000,0
RI.RTSI,D,20021007,00:00:00,348.6600000,357.4600000,348.6600000,354.8100000,0
RI.RTSI,D,20021008,00:00:00,355.2600000,355.2600000,353.1300000,353.5200000,0
RI.RTSI,D,20021009,00:00:00,354.4000000,354.5400000,348.5100000,348.5100000,0
RI.RTSI,D,20021010,00:00:00,346.8500000,347.6100000,340.4300000,341.4700000,0
RI.RTSI,D,20021011,00:00:00,343.5800000,344.5600000,342.5300000,342.5300000,0
RI.RTSI,D,20021014,00:00:00,341.7500000,342.0600000,339.5200000,339.5200000,0
RI.RTSI,D,20021015,00:00:00,340.3200000,350.2900000,340.3200000,350.2900000,0
RI.RTSI,D,20021016,00:00:00,350.7100000,352.9200000,350.7100000,352.5600000,0
RI.RTSI,D,20021017,00:00:00,355.2200000,360.1900000,355.2200000,358.8500000,0
RI.RTSI,D,20021018,00:00:00,360.5300000,360.5300000,355.7000000,357.4300000,0
RI.RTSI,D,20021021,00:00:00,357.2700000,360.3600000,357.2700000,360.2300000,0
RI.RTSI,D,20021022,00:00:00,362.3300000,362.4400000,357.4900000,358.0100000,0
RI.RTSI,D,20021023,00:00:00,358.4600000,358.4600000,355.7600000,357.5300000,0
RI.RTSI,D,20021024,00:00:00,353.2900000,354.3300000,348.5300000,348.5300000,0
RI.RTSI,D,20021025,00:00:00,347.5200000,348.9400000,347.3800000,348.9400000,0
RI.RTSI,D,20021028,00:00:00,351.8400000,353.8500000,351.8400000,352.8000000,0
RI.RTSI,D,20021029,00:00:00,353.3900000,353.5200000,348.7600000,349.2200000,0
RI.RTSI,D,20021030,00:00:00,349.0200000,352.7100000,347.9800000,352.7100000,0
RI.RTSI,D,20021031,00:00:00,355.7000000,358.6500000,355.7000000,358.6500000,0
RI.RTSI,D,20021101,00:00:00,358.7600000,358.8500000,357.0400000,357.4500000,0
RI.RTSI,D,20021104,00:00:00,360.0500000,360.0500000,356.8900000,358.6500000,0
RI.RTSI,D,20021105,00:00:00,358.5300000,358.5300000,351.8600000,351.8600000,0
RI.RTSI,D,20021106,00:00:00,349.7900000,349.7900000,347.4100000,347.9200000,0
RI.RTSI,D,20021110,00:00:00,346.8700000,346.8700000,345.3900000,346.7200000,0
RI.RTSI,D,20021111,00:00:00,345.8400000,346.5200000,343.3900000,346.5200000,0
RI.RTSI,D,20021112,00:00:00,349.6800000,353.7500000,349.4600000,353.3800000,0
RI.RTSI,D,20021113,00:00:00,355.1400000,355.1400000,351.7700000,352.6900000,0
RI.RTSI,D,20021114,00:00:00,351.6700000,351.6700000,347.9600000,348.8500000,0
RI.RTSI,D,20021115,00:00:00,349.7900000,352.4200000,349.7900000,350.2800000,0
RI.RTSI,D,20021118,00:00:00,352.2500000,353.6300000,351.8500000,353.4000000,0
RI.RTSI,D,20021119,00:00:00,348.8500000,351.6600000,347.3200000,351.2700000,0
RI.RTSI,D,20021120,00:00:00,351.6100000,353.1600000,350.8900000,351.4100000,0
RI.RTSI,D,20021121,00:00:00,352.3900000,356.6700000,352.3900000,356.6700000,0
RI.RTSI,D,20021122,00:00:00,357.5100000,357.5100000,353.2300000,353.2400000,0
RI.RTSI,D,20021125,00:00:00,355.7500000,359.2900000,355.7500000,357.2100000,0
RI.RTSI,D,20021126,00:00:00,359.9900000,360.2700000,355.6200000,355.6200000,0
RI.RTSI,D,20021127,00:00:00,353.6400000,356.4900000,353.6400000,356.2000000,0
RI.RTSI,D,20021128,00:00:00,357.1600000,358.4800000,356.6300000,358.4800000,0
RI.RTSI,D,20021129,00:00:00,359.2100000,361.1500000,359.0400000,361.1500000,0
RI.RTSI,D,20021202,00:00:00,363.1300000,363.5300000,360.7900000,361.0100000,0
RI.RTSI,D,20021203,00:00:00,357.0300000,357.0300000,352.2400000,352.2400000,0
RI.RTSI,D,20021204,00:00:00,352.4000000,352.4000000,345.9200000,346.1400000,0
RI.RTSI,D,20021205,00:00:00,346.6000000,348.0800000,346.6000000,347.8500000,0
RI.RTSI,D,20021206,00:00:00,349.8400000,350.5100000,349.4600000,349.5200000,0
RI.RTSI,D,20021209,00:00:00,352.5700000,354.8600000,349.8000000,350.8900000,0
RI.RTSI,D,20021210,00:00:00,350.8700000,351.2400000,348.9700000,348.9700000,0
RI.RTSI,D,20021211,00:00:00,347.1000000,347.1000000,342.5500000,342.5500000,0
RI.RTSI,D,20021215,00:00:00,341.5100000,342.6300000,341.5100000,342.5200000,0
RI.RTSI,D,20021216,00:00:00,342.7000000,342.7000000,338.8100000,339.5600000,0
RI.RTSI,D,20021217,00:00:00,344.1000000,347.5900000,344.1000000,347.3300000,0
RI.RTSI,D,20021218,00:00:00,346.8200000,349.2500000,345.9400000,346.4500000,0
RI.RTSI,D,20021219,00:00:00,348.6900000,351.4200000,348.6900000,350.8700000,0
RI.RTSI,D,20021220,00:00:00,349.6600000,352.7200000,349.6600000,352.7200000,0
RI.RTSI,D,20021223,00:00:00,352.9900000,354.2200000,352.7800000,354.2200000,0
RI.RTSI,D,20021224,00:00:00,354.0700000,354.4800000,352.5100000,352.5900000,0
RI.RTSI,D,20021225,00:00:00,349.9800000,351.2400000,349.3100000,351.2400000,0
RI.RTSI,D,20021226,00:00:00,351.9200000,354.8200000,351.9200000,354.8200000,0
RI.RTSI,D,20021227,00:00:00,354.9200000,359.1700000,354.9200000,359.1700000,0
RI.RTSI,D,20021230,00:00:00,358.6600000,359.0300000,357.9700000,358.9600000,0
RI.RTSI,D,20021231,00:00:00,358.8600000,359.0700000,358.8600000,359.0700000,0
RI.RTSI,D,20030104,00:00:00,360.1700000,360.8900000,360.1200000,360.7900000,0
RI.RTSI,D,20030105,00:00:00,360.7700000,360.7700000,359.7000000,359.7900000,0
RI.RTSI,D,20030108,00:00:00,353.4100000,355.5900000,349.9000000,354.7700000,0
RI.RTSI,D,20030109,00:00:00,355.5500000,358.3600000,355.5500000,358.3600000,0
RI.RTSI,D,20030110,00:00:00,359.1400000,359.5500000,357.9400000,357.9400000,0
RI.RTSI,D,20030113,00:00:00,359.5800000,362.3300000,359.4300000,360.4500000,0
RI.RTSI,D,20030114,00:00:00,359.9000000,359.9000000,359.2100000,359.2800000,0
RI.RTSI,D,20030115,00:00:00,359.7900000,361.8400000,359.7900000,360.8800000,0
RI.RTSI,D,20030116,00:00:00,361.8800000,361.9400000,360.3100000,361.4900000,0
RI.RTSI,D,20030117,00:00:00,359.1900000,359.1900000,356.4000000,356.4000000,0
RI.RTSI,D,20030120,00:00:00,355.7500000,356.7700000,355.6700000,356.0800000,0
RI.RTSI,D,20030121,00:00:00,355.5800000,355.5800000,343.8900000,343.8900000,0
RI.RTSI,D,20030122,00:00:00,342.2100000,344.9300000,342.2100000,342.8900000,0
RI.RTSI,D,20030123,00:00:00,344.5700000,344.5700000,338.0000000,341.4000000,0
RI.RTSI,D,20030124,00:00:00,341.1100000,343.5100000,339.9900000,343.3100000,0
RI.RTSI,D,20030127,00:00:00,339.1200000,339.4600000,335.3300000,336.0800000,0
RI.RTSI,D,20030128,00:00:00,342.0900000,342.7800000,341.7500000,342.7200000,0
RI.RTSI,D,20030129,00:00:00,346.2200000,346.5800000,345.4100000,346.5800000,0
RI.RTSI,D,20030130,00:00:00,347.2400000,347.7400000,346.2500000,347.7400000,0
RI.RTSI,D,20030131,00:00:00,347.0000000,347.6300000,345.5600000,345.5600000,0
RI.RTSI,D,20030203,00:00:00,346.5600000,347.0600000,344.9700000,347.0600000,0
RI.RTSI,D,20030204,00:00:00,345.3100000,348.8000000,345.3100000,346.6900000,0
RI.RTSI,D,20030205,00:00:00,346.0600000,346.9000000,345.8900000,346.7900000,0
RI.RTSI,D,20030206,00:00:00,346.5400000,347.2300000,344.9200000,345.2300000,0
RI.RTSI,D,20030207,00:00:00,346.3500000,354.9100000,346.3500000,353.4600000,0
RI.RTSI,D,20030210,00:00:00,357.6500000,362.1100000,357.6500000,361.0800000,0
RI.RTSI,D,20030211,00:00:00,366.8300000,371.1900000,366.3800000,370.7100000,0
RI.RTSI,D,20030212,00:00:00,373.2200000,374.6600000,369.4000000,369.4300000,0
RI.RTSI,D,20030213,00:00:00,370.3100000,370.3100000,366.6800000,368.7000000,0
RI.RTSI,D,20030214,00:00:00,369.0400000,370.9100000,368.8900000,370.9100000,0
RI.RTSI,D,20030217,00:00:00,372.4500000,372.7200000,372.2600000,372.6000000,0
RI.RTSI,D,20030218,00:00:00,372.8800000,374.9700000,372.8800000,374.7200000,0
RI.RTSI,D,20030219,00:00:00,373.9400000,373.9400000,368.3100000,369.1800000,0
RI.RTSI,D,20030220,00:00:00,368.2000000,371.9400000,368.2000000,370.7400000,0
RI.RTSI,D,20030221,00:00:00,370.8200000,373.8900000,370.3300000,373.8800000,0
RI.RTSI,D,20030225,00:00:00,376.5700000,378.1700000,375.5900000,378.1400000,0
RI.RTSI,D,20030226,00:00:00,378.8700000,378.9300000,377.8400000,378.8500000,0
RI.RTSI,D,20030227,00:00:00,378.4500000,380.4200000,377.8800000,380.4200000,0
RI.RTSI,D,20030228,00:00:00,380.9200000,383.2300000,380.9200000,383.2300000,0
RI.RTSI,D,20030303,00:00:00,385.4900000,391.2600000,385.4900000,391.2600000,0
RI.RTSI,D,20030304,00:00:00,392.3300000,392.3300000,388.7400000,388.7400000,0
RI.RTSI,D,20030305,00:00:00,386.9100000,392.8000000,386.9100000,392.8000000,0
RI.RTSI,D,20030306,00:00:00,396.8300000,400.3800000,396.8300000,397.4700000,0
RI.RTSI,D,20030307,00:00:00,394.6300000,394.6600000,391.7300000,391.7300000,0
RI.RTSI,D,20030311,00:00:00,391.0100000,391.0100000,384.5400000,385.8800000,0
RI.RTSI,D,20030312,00:00:00,386.3200000,386.3200000,378.6400000,378.7000000,0
RI.RTSI,D,20030313,00:00:00,379.7800000,381.4700000,378.6700000,381.3900000,0
RI.RTSI,D,20030314,00:00:00,378.8200000,381.3800000,378.1300000,379.5400000,0
RI.RTSI,D,20030317,00:00:00,375.9500000,375.9500000,371.7900000,372.1300000,0
RI.RTSI,D,20030318,00:00:00,371.7200000,371.7200000,362.5800000,362.5800000,0
RI.RTSI,D,20030319,00:00:00,362.3400000,364.3900000,361.5600000,363.2400000,0
RI.RTSI,D,20030320,00:00:00,363.5600000,366.5600000,362.6000000,366.3800000,0
RI.RTSI,D,20030321,00:00:00,368.2500000,369.4300000,367.9400000,368.5800000,0
RI.RTSI,D,20030324,00:00:00,369.1400000,369.1400000,361.6300000,363.0000000,0
RI.RTSI,D,20030325,00:00:00,364.2800000,365.4500000,364.2800000,364.9800000,0
RI.RTSI,D,20030326,00:00:00,363.9000000,364.8700000,363.3900000,364.6100000,0
RI.RTSI,D,20030327,00:00:00,365.2900000,367.5000000,365.2900000,366.1800000,0
RI.RTSI,D,20030328,00:00:00,366.9800000,366.9900000,366.3300000,366.3300000,0
RI.RTSI,D,20030331,00:00:00,363.6800000,363.6800000,359.4700000,360.3300000,0
RI.RTSI,D,20030401,00:00:00,360.8800000,361.0300000,360.6600000,360.6600000,0
RI.RTSI,D,20030402,00:00:00,362.3300000,363.2700000,361.6800000,363.2000000,0
RI.RTSI,D,20030403,00:00:00,363.6300000,364.2200000,363.1600000,363.3700000,0
RI.RTSI,D,20030404,00:00:00,358.4700000,362.1600000,358.4700000,362.1600000,0
RI.RTSI,D,20030407,00:00:00,362.2500000,365.7900000,362.2500000,365.7900000,0
RI.RTSI,D,20030408,00:00:00,364.3300000,368.8600000,364.3300000,368.6600000,0
RI.RTSI,D,20030409,00:00:00,370.9500000,371.2100000,369.0200000,370.8000000,0
RI.RTSI,D,20030410,00:00:00,370.5200000,370.7300000,369.2600000,369.5500000,0
RI.RTSI,D,20030411,00:00:00,372.0500000,374.3300000,372.0500000,373.6900000,0
RI.RTSI,D,20030414,00:00:00,375.2700000,380.1400000,374.6700000,379.9600000,0
RI.RTSI,D,20030415,00:00:00,382.0500000,386.7500000,382.0500000,386.7500000,0
RI.RTSI,D,20030416,00:00:00,391.4500000,394.6000000,388.5800000,388.5800000,0
RI.RTSI,D,20030417,00:00:00,391.1000000,392.5700000,389.5200000,392.4000000,0
RI.RTSI,D,20030418,00:00:00,400.7100000,403.0100000,400.2600000,402.8400000,0
RI.RTSI,D,20030421,00:00:00,415.0200000,421.6000000,415.0200000,419.4900000,0
RI.RTSI,D,20030422,00:00:00,425.3600000,425.3800000,418.2800000,418.2800000,0
RI.RTSI,D,20030423,00:00:00,423.5600000,430.1900000,419.3500000,429.4400000,0
RI.RTSI,D,20030424,00:00:00,424.8800000,429.2500000,420.4100000,420.4100000,0
RI.RTSI,D,20030425,00:00:00,423.2400000,430.3900000,422.0500000,430.3900000,0
RI.RTSI,D,20030428,00:00:00,433.8000000,449.4100000,433.8000000,446.8200000,0
RI.RTSI,D,20030429,00:00:00,436.1700000,436.1700000,429.8900000,431.4400000,0
RI.RTSI,D,20030430,00:00:00,429.1600000,429.1600000,418.8400000,422.3700000,0
RI.RTSI,D,20030505,00:00:00,422.3500000,431.6600000,422.2900000,431.6500000,0
RI.RTSI,D,20030506,00:00:00,431.6300000,431.6300000,425.0900000,426.1400000,0
RI.RTSI,D,20030507,00:00:00,425.8000000,425.8000000,421.2500000,423.2400000,0
RI.RTSI,D,20030508,00:00:00,422.8400000,423.8800000,418.2100000,418.2100000,0
RI.RTSI,D,20030512,00:00:00,423.7800000,428.4500000,423.7800000,427.5700000,0
RI.RTSI,D,20030513,00:00:00,432.8800000,434.9300000,430.7100000,432.4000000,0
RI.RTSI,D,20030514,00:00:00,433.5500000,437.3600000,433.2100000,437.3600000,0
RI.RTSI,D,20030515,00:00:00,441.0600000,442.7600000,440.6000000,442.7600000,0
RI.RTSI,D,20030516,00:00:00,441.6200000,450.9200000,441.6200000,450.4000000,0
RI.RTSI,D,20030519,00:00:00,450.8900000,462.6400000,450.8900000,459.5700000,0
RI.RTSI,D,20030520,00:00:00,449.2400000,449.2400000,442.0300000,444.5000000,0
RI.RTSI,D,20030521,00:00:00,446.9600000,446.9600000,440.5300000,442.5800000,0
RI.RTSI,D,20030522,00:00:00,446.1500000,451.0700000,446.1500000,451.0700000,0
RI.RTSI,D,20030523,00:00:00,457.0400000,459.4900000,453.5900000,454.0300000,0
RI.RTSI,D,20030526,00:00:00,455.4700000,459.3800000,454.2600000,459.3800000,0
RI.RTSI,D,20030527,00:00:00,457.6800000,461.1000000,456.6700000,461.1000000,0
RI.RTSI,D,20030528,00:00:00,466.7300000,471.2200000,466.7300000,471.1500000,0
RI.RTSI,D,20030529,00:00:00,468.8500000,469.9300000,464.6300000,469.0600000,0
RI.RTSI,D,20030530,00:00:00,469.9100000,469.9300000,467.1000000,467.1000000,0
RI.RTSI,D,20030602,00:00:00,466.6700000,466.6700000,455.5200000,455.6600000,0
RI.RTSI,D,20030603,00:00:00,458.6300000,460.8600000,457.6600000,460.8600000,0
RI.RTSI,D,20030604,00:00:00,460.8700000,460.8700000,458.4300000,459.3600000,0
RI.RTSI,D,20030605,00:00:00,463.1800000,463.6000000,460.1400000,460.5000000,0
RI.RTSI,D,20030606,00:00:00,460.4000000,467.0900000,460.4000000,467.0600000,0
RI.RTSI,D,20030609,00:00:00,471.9700000,473.1500000,469.4900000,469.4900000,0
RI.RTSI,D,20030610,00:00:00,471.3000000,472.1300000,464.8500000,467.2000000,0
RI.RTSI,D,20030611,00:00:00,462.5500000,464.8300000,460.7600000,464.8300000,0
RI.RTSI,D,20030616,00:00:00,471.9500000,485.3300000,471.9500000,485.3300000,0
